Date,Product Category,Region,Sales Amount (IDR)
2021-12-16 17:29:29.410985,Postpaid Biller,West Java,34576.0
2021-02-19 17:29:29.410994,Send Money,East Java,611099.0
2020-09-22 17:29:29.410998,Postpaid Biller,Central Java,269869.0
2021-11-16 17:29:29.410986,Postpaid Biller,East Java,609602.0
2021-03-21 17:29:29.410993,Send Money,Jabodetabek,804943.0
2021-12-16 17:29:29.410985,Postpaid Biller,East Java,203443.0
2022-11-11 17:29:29.410975,Prepaid Pulsa,Jabodetabek,909969.0
2021-06-19 17:29:29.410990,Prepaid Pulsa,West Java,838179.0
2023-01-10 17:29:29.410973,Postpaid Biller,East Java,151470.0
2019-01-01 17:29:29.411017,Postpaid Biller,Jabodetabek,90499.0
2020-11-21 17:29:29.410997,Offline Payments/QRIS,Jabodetabek,120311.0
2021-10-17 17:29:29.410986,Offline Payments/QRIS,East Java,727160.0
2018-12-02 17:29:29.411018,Postpaid Biller,East Java,716750.0
2021-07-19 17:29:29.410989,Send Money,West Java,772579.0
2020-12-21 17:29:29.410996,Offline Payments/QRIS,Central Java,333568.0
2019-06-30 17:29:29.411011,Prepaid Pulsa,Central Java,459783.0
2019-08-29 17:29:29.411010,Send Money,West Java,902278.0
2021-11-16 17:29:29.410986,Offline Payments/QRIS,West Java,237570.0
2018-12-02 17:29:29.411018,Send Money,Jabodetabek,517082.0
2022-01-15 17:29:29.410984,Send Money,East Java,215585.0
2019-06-30 17:29:29.411011,Postpaid Biller,East Java,394402.0
2023-04-10 17:29:29.410970,Prepaid Pulsa,Central Java,690762.0
2022-01-15 17:29:29.410984,Postpaid Biller,East Java,544495.0
2022-11-11 17:29:29.410975,Postpaid Biller,Jabodetabek,187792.0
2021-06-19 17:29:29.410990,Send Money,East Java,565198.0
2023-06-09 17:29:29.410968,Prepaid Pulsa,West Java,789853.0
2021-11-16 17:29:29.410986,Postpaid Biller,Central Java,571453.0
2022-09-12 17:29:29.410977,Prepaid Pulsa,Jabodetabek,996862.0
2019-01-01 17:29:29.411017,Postpaid Biller,West Java,380047.0
2021-08-18 17:29:29.410989,Postpaid Biller,Central Java,27957.0
2020-03-26 17:29:29.411004,Offline Payments/QRIS,Central Java,776195.0
2019-06-30 17:29:29.411011,Offline Payments/QRIS,East Java,852646.0
2020-04-25 17:29:29.411003,Postpaid Biller,Central Java,803060.0
2020-12-21 17:29:29.410996,Send Money,West Java,924519.0
2019-03-02 17:29:29.411015,Send Money,West Java,494899.0
2020-05-25 17:29:29.411002,Offline Payments/QRIS,Jabodetabek,615352.0
2021-11-16 17:29:29.410986,Send Money,Central Java,374725.0
2021-01-20 17:29:29.410995,Prepaid Pulsa,West Java,104273.0
2020-02-25 17:29:29.411004,Offline Payments/QRIS,West Java,363506.0
2019-09-28 17:29:29.411009,Prepaid Pulsa,East Java,252478.0
2023-06-09 17:29:29.410968,Offline Payments/QRIS,West Java,523827.0
2018-12-02 17:29:29.411018,Offline Payments/QRIS,West Java,409743.0
2020-06-24 17:29:29.411001,Send Money,Central Java,365399.0
2020-01-26 17:29:29.411005,Send Money,Central Java,303917.0
2021-02-19 17:29:29.410994,Send Money,Central Java,296045.0
2022-01-15 17:29:29.410984,Offline Payments/QRIS,Jabodetabek,538770.0
2019-10-28 17:29:29.411008,Send Money,East Java,866300.0
2023-08-08 17:29:29.410965,Offline Payments/QRIS,West Java,264015.0
2022-09-12 17:29:29.410977,Send Money,Central Java,871450.0
2022-02-14 17:29:29.410983,Prepaid Pulsa,Jabodetabek,315402.0
2019-01-31 17:29:29.411016,Prepaid Pulsa,East Java,834907.0
2021-10-17 17:29:29.410986,Postpaid Biller,Jabodetabek,837350.0
2022-05-15 17:29:29.410980,Send Money,Central Java,760588.0
2020-07-24 17:29:29.411000,Prepaid Pulsa,Jabodetabek,404455.0
2022-02-14 17:29:29.410983,Send Money,West Java,855445.0
2023-06-09 17:29:29.410968,Prepaid Pulsa,Jabodetabek,365510.0
2021-11-16 17:29:29.410986,Prepaid Pulsa,Jabodetabek,618242.0
2022-06-14 17:29:29.410980,Send Money,East Java,776692.0
2021-03-21 17:29:29.410993,Offline Payments/QRIS,East Java,329606.0
2021-06-19 17:29:29.410990,Prepaid Pulsa,East Java,866144.0
2020-02-25 17:29:29.411004,Prepaid Pulsa,East Java,329998.0
2020-03-26 17:29:29.411004,Postpaid Biller,Central Java,859735.0
2023-04-10 17:29:29.410970,Postpaid Biller,West Java,169676.0
2020-06-24 17:29:29.411001,Offline Payments/QRIS,West Java,821851.0
2021-09-17 17:29:29.410987,Offline Payments/QRIS,Central Java,308818.0
2022-03-16 17:29:29.410982,Offline Payments/QRIS,East Java,308663.0
2021-12-16 17:29:29.410985,Prepaid Pulsa,Central Java,557875.0
2019-07-30 17:29:29.411010,Prepaid Pulsa,Central Java,500800.0
2019-10-28 17:29:29.411008,Offline Payments/QRIS,East Java,945327.0
2021-08-18 17:29:29.410989,Send Money,Central Java,224289.0
2019-07-30 17:29:29.411010,Postpaid Biller,West Java,816768.0
2020-07-24 17:29:29.411000,Send Money,Central Java,919431.0
2021-08-18 17:29:29.410989,Offline Payments/QRIS,East Java,753930.0
2019-07-30 17:29:29.411010,Send Money,Jabodetabek,242929.0
2019-10-28 17:29:29.411008,Prepaid Pulsa,West Java,954394.0
2023-06-09 17:29:29.410968,Prepaid Pulsa,East Java,919157.0
2019-04-01 17:29:29.411014,Prepaid Pulsa,Jabodetabek,799583.0
2023-09-07 17:29:29.410956,Prepaid Pulsa,West Java,866441.0
2021-01-20 17:29:29.410995,Send Money,Central Java,647456.0
2020-07-24 17:29:29.411000,Offline Payments/QRIS,Central Java,569136.0
2021-10-17 17:29:29.410986,Offline Payments/QRIS,East Java,430394.0
2021-05-20 17:29:29.410991,Offline Payments/QRIS,West Java,449569.0
2021-01-20 17:29:29.410995,Postpaid Biller,West Java,96813.0
2021-02-19 17:29:29.410994,Postpaid Biller,Central Java,417918.0
2022-05-15 17:29:29.410980,Postpaid Biller,Jabodetabek,990979.0
2023-08-08 17:29:29.410965,Postpaid Biller,West Java,649006.0
2021-02-19 17:29:29.410994,Send Money,East Java,278327.0
2021-06-19 17:29:29.410990,Postpaid Biller,Jabodetabek,353301.0
2022-09-12 17:29:29.410977,Offline Payments/QRIS,East Java,708800.0
2020-01-26 17:29:29.411005,Send Money,Central Java,695822.0
2020-12-21 17:29:29.410996,Offline Payments/QRIS,Jabodetabek,299360.0
2022-07-14 17:29:29.410979,Prepaid Pulsa,West Java,747585.0
2021-10-17 17:29:29.410986,Prepaid Pulsa,Central Java,507532.0
2020-05-25 17:29:29.411002,Offline Payments/QRIS,Central Java,148974.0
2019-03-02 17:29:29.411015,Postpaid Biller,East Java,784333.0
2023-05-10 17:29:29.410969,Prepaid Pulsa,Central Java,728024.0
2020-11-21 17:29:29.410997,Offline Payments/QRIS,West Java,790309.0
2021-11-16 17:29:29.410986,Postpaid Biller,Jabodetabek,68151.0
2020-10-22 17:29:29.410997,Prepaid Pulsa,Central Java,602365.0
2019-05-31 17:29:29.411012,Postpaid Biller,Central Java,852022.0
2019-12-27 17:29:29.411006,Send Money,East Java,42192.0
2023-09-07 17:29:29.410956,Offline Payments/QRIS,Central Java,589609.0
2023-09-07 17:29:29.410956,Send Money,Jabodetabek,536889.0
2021-09-17 17:29:29.410987,Offline Payments/QRIS,Jabodetabek,555286.0
2020-07-24 17:29:29.411000,Prepaid Pulsa,West Java,92380.0
2022-04-15 17:29:29.410981,Send Money,West Java,590072.0
2021-01-20 17:29:29.410995,Offline Payments/QRIS,West Java,75256.0
2023-02-09 17:29:29.410972,Offline Payments/QRIS,Central Java,329053.0
2020-12-21 17:29:29.410996,Offline Payments/QRIS,East Java,677041.0
2021-06-19 17:29:29.410990,Send Money,Jabodetabek,676892.0
2019-11-27 17:29:29.411007,Prepaid Pulsa,Central Java,13874.0
2021-10-17 17:29:29.410986,Postpaid Biller,Jabodetabek,320627.0
2021-04-20 17:29:29.410992,Send Money,East Java,666491.0
2021-12-16 17:29:29.410985,Postpaid Biller,Central Java,489836.0
2021-02-19 17:29:29.410994,Prepaid Pulsa,Central Java,241171.0
2023-09-07 17:29:29.410956,Send Money,Jabodetabek,28988.0
2023-03-11 17:29:29.410971,Postpaid Biller,Central Java,993220.0
2023-07-09 17:29:29.410967,Postpaid Biller,West Java,289147.0
2019-12-27 17:29:29.411006,Offline Payments/QRIS,West Java,788395.0
2019-03-02 17:29:29.411015,Offline Payments/QRIS,West Java,248748.0
2021-02-19 17:29:29.410994,Offline Payments/QRIS,East Java,449891.0
2020-04-25 17:29:29.411003,Send Money,Central Java,503017.0
2019-05-01 17:29:29.411013,Offline Payments/QRIS,Central Java,425067.0
2019-06-30 17:29:29.411011,Prepaid Pulsa,West Java,615072.0
2020-02-25 17:29:29.411004,Prepaid Pulsa,West Java,539190.0
2020-06-24 17:29:29.411001,Postpaid Biller,Central Java,278113.0
2023-02-09 17:29:29.410972,Postpaid Biller,Central Java,924275.0
2019-05-01 17:29:29.411013,Send Money,West Java,815332.0
2021-10-17 17:29:29.410986,Offline Payments/QRIS,Jabodetabek,626331.0
2019-03-02 17:29:29.411015,Offline Payments/QRIS,Central Java,800741.0
2021-07-19 17:29:29.410989,Prepaid Pulsa,East Java,874463.0
2022-11-11 17:29:29.410975,Offline Payments/QRIS,West Java,334688.0
2021-07-19 17:29:29.410989,Prepaid Pulsa,West Java,935463.0
2021-08-18 17:29:29.410989,Prepaid Pulsa,West Java,502495.0
2019-03-02 17:29:29.411015,Prepaid Pulsa,Jabodetabek,196021.0
2022-12-11 17:29:29.410974,Send Money,Jabodetabek,315289.0
2022-03-16 17:29:29.410982,Offline Payments/QRIS,Jabodetabek,794402.0
2020-02-25 17:29:29.411004,Send Money,Central Java,282272.0
2021-01-20 17:29:29.410995,Postpaid Biller,Jabodetabek,249810.0
2019-06-30 17:29:29.411011,Prepaid Pulsa,Jabodetabek,548333.0
2022-01-15 17:29:29.410984,Postpaid Biller,East Java,669326.0
2021-05-20 17:29:29.410991,Postpaid Biller,Central Java,569159.0
2019-03-02 17:29:29.411015,Prepaid Pulsa,West Java,525059.0
2023-02-09 17:29:29.410972,Offline Payments/QRIS,East Java,77562.0
2022-05-15 17:29:29.410980,Prepaid Pulsa,Central Java,496637.0
2020-06-24 17:29:29.411001,Prepaid Pulsa,Jabodetabek,790900.0
2020-08-23 17:29:29.410999,Send Money,East Java,753587.0
2022-12-11 17:29:29.410974,Prepaid Pulsa,Jabodetabek,412416.0
2019-03-02 17:29:29.411015,Send Money,Central Java,622380.0
2023-08-08 17:29:29.410965,Postpaid Biller,West Java,237900.0
2018-11-02 17:29:29.411019,Offline Payments/QRIS,Central Java,114365.0
2019-10-28 17:29:29.411008,Send Money,Central Java,508093.0
2022-09-12 17:29:29.410977,Send Money,Central Java,734700.0
2020-02-25 17:29:29.411004,Postpaid Biller,West Java,855982.0
2018-12-02 17:29:29.411018,Send Money,East Java,776211.0
2021-05-20 17:29:29.410991,Postpaid Biller,West Java,880978.0
2019-01-01 17:29:29.411017,Postpaid Biller,Jabodetabek,637646.0
2020-02-25 17:29:29.411004,Postpaid Biller,Central Java,483676.0
2019-03-02 17:29:29.411015,Offline Payments/QRIS,West Java,270677.0
2019-10-28 17:29:29.411008,Prepaid Pulsa,East Java,800323.0
2020-04-25 17:29:29.411003,Offline Payments/QRIS,Jabodetabek,592836.0
2021-06-19 17:29:29.410990,Prepaid Pulsa,Jabodetabek,928831.0
2021-06-19 17:29:29.410990,Postpaid Biller,Jabodetabek,36085.0
2019-10-28 17:29:29.411008,Send Money,Central Java,179419.0
2021-04-20 17:29:29.410992,Prepaid Pulsa,West Java,418973.0
2020-02-25 17:29:29.411004,Prepaid Pulsa,East Java,600201.0
2021-02-19 17:29:29.410994,Offline Payments/QRIS,East Java,902765.0
2019-05-31 17:29:29.411012,Send Money,Central Java,248802.0
2023-06-09 17:29:29.410968,Postpaid Biller,Central Java,39204.0
2021-08-18 17:29:29.410989,Offline Payments/QRIS,West Java,133531.0
2021-01-20 17:29:29.410995,Send Money,Jabodetabek,552601.0
2023-02-09 17:29:29.410972,Send Money,Central Java,577539.0
2021-02-19 17:29:29.410994,Prepaid Pulsa,East Java,618961.0
2022-10-12 17:29:29.410976,Offline Payments/QRIS,West Java,399092.0
2019-08-29 17:29:29.411010,Postpaid Biller,Central Java,629086.0
2021-09-17 17:29:29.410987,Prepaid Pulsa,Central Java,394872.0
2022-10-12 17:29:29.410976,Postpaid Biller,West Java,579289.0
2022-07-14 17:29:29.410979,Send Money,West Java,56454.0
2022-09-12 17:29:29.410977,Offline Payments/QRIS,West Java,745928.0
2020-03-26 17:29:29.411004,Prepaid Pulsa,East Java,808294.0
2019-12-27 17:29:29.411006,Prepaid Pulsa,West Java,988433.0
2021-09-17 17:29:29.410987,Postpaid Biller,Jabodetabek,171001.0
2022-09-12 17:29:29.410977,Prepaid Pulsa,West Java,652134.0
2020-01-26 17:29:29.411005,Send Money,East Java,131861.0
2022-02-14 17:29:29.410983,Prepaid Pulsa,East Java,859295.0
2022-01-15 17:29:29.410984,Prepaid Pulsa,West Java,359822.0
2023-03-11 17:29:29.410971,Postpaid Biller,East Java,874782.0
2021-03-21 17:29:29.410993,Send Money,Jabodetabek,951074.0
2023-02-09 17:29:29.410972,Send Money,East Java,361037.0
2022-02-14 17:29:29.410983,Prepaid Pulsa,Central Java,433258.0
2021-04-20 17:29:29.410992,Postpaid Biller,Jabodetabek,189328.0
2021-06-19 17:29:29.410990,Postpaid Biller,West Java,168479.0
2022-01-15 17:29:29.410984,Offline Payments/QRIS,Jabodetabek,27329.0
2018-11-02 17:29:29.411019,Prepaid Pulsa,Jabodetabek,902976.0
2019-07-30 17:29:29.411010,Postpaid Biller,Central Java,8380.0
2023-04-10 17:29:29.410970,Prepaid Pulsa,West Java,601112.0
2021-01-20 17:29:29.410995,Send Money,Central Java,961879.0
2019-06-30 17:29:29.411011,Postpaid Biller,West Java,224219.0
2018-11-02 17:29:29.411019,Prepaid Pulsa,East Java,253532.0
2019-03-02 17:29:29.411015,Prepaid Pulsa,Central Java,800975.0
2022-01-15 17:29:29.410984,Postpaid Biller,Jabodetabek,851721.0
2021-04-20 17:29:29.410992,Prepaid Pulsa,East Java,457661.0
2018-11-02 17:29:29.411019,Prepaid Pulsa,East Java,377502.0
2022-06-14 17:29:29.410980,Send Money,Jabodetabek,420598.0
2022-01-15 17:29:29.410984,Offline Payments/QRIS,Central Java,753255.0
2023-09-07 17:29:29.410956,Offline Payments/QRIS,West Java,349321.0
2019-08-29 17:29:29.411010,Offline Payments/QRIS,West Java,923834.0
2023-05-10 17:29:29.410969,Offline Payments/QRIS,East Java,302413.0
2020-11-21 17:29:29.410997,Send Money,West Java,350380.0
2019-07-30 17:29:29.411010,Postpaid Biller,Jabodetabek,296379.0
2019-08-29 17:29:29.411010,Offline Payments/QRIS,East Java,659252.0
2022-08-13 17:29:29.410978,Prepaid Pulsa,Jabodetabek,191402.0
2023-03-11 17:29:29.410971,Prepaid Pulsa,Jabodetabek,304005.0
2021-10-17 17:29:29.410986,Offline Payments/QRIS,East Java,964811.0
2023-02-09 17:29:29.410972,Postpaid Biller,Jabodetabek,978259.0
2019-11-27 17:29:29.411007,Offline Payments/QRIS,West Java,885839.0
2021-10-17 17:29:29.410986,Send Money,Central Java,340977.0
2023-01-10 17:29:29.410973,Offline Payments/QRIS,West Java,869110.0
2019-10-28 17:29:29.411008,Prepaid Pulsa,Jabodetabek,638942.0
2020-03-26 17:29:29.411004,Postpaid Biller,Central Java,538320.0
2020-10-22 17:29:29.410997,Send Money,Jabodetabek,421243.0
2019-08-29 17:29:29.411010,Send Money,Central Java,62625.0
2019-05-31 17:29:29.411012,Prepaid Pulsa,East Java,96930.0
2021-01-20 17:29:29.410995,Send Money,East Java,705112.0
2022-07-14 17:29:29.410979,Offline Payments/QRIS,East Java,547871.0
2020-06-24 17:29:29.411001,Prepaid Pulsa,West Java,889930.0
2019-09-28 17:29:29.411009,Prepaid Pulsa,East Java,410074.0
2022-06-14 17:29:29.410980,Offline Payments/QRIS,Central Java,528134.0
2021-11-16 17:29:29.410986,Postpaid Biller,Central Java,524975.0
2023-08-08 17:29:29.410965,Postpaid Biller,West Java,201355.0
2020-01-26 17:29:29.411005,Prepaid Pulsa,East Java,998448.0
2021-05-20 17:29:29.410991,Prepaid Pulsa,Central Java,217605.0
2022-04-15 17:29:29.410981,Prepaid Pulsa,East Java,582495.0
2020-09-22 17:29:29.410998,Offline Payments/QRIS,Central Java,722536.0
2020-06-24 17:29:29.411001,Prepaid Pulsa,Central Java,812140.0
2021-05-20 17:29:29.410991,Postpaid Biller,East Java,111440.0
2019-01-31 17:29:29.411016,Offline Payments/QRIS,Jabodetabek,779226.0
2019-10-28 17:29:29.411008,Prepaid Pulsa,Jabodetabek,737254.0
2020-07-24 17:29:29.411000,Prepaid Pulsa,Jabodetabek,619850.0
2020-10-22 17:29:29.410997,Send Money,Central Java,103950.0
2020-02-25 17:29:29.411004,Prepaid Pulsa,East Java,581573.0
2020-05-25 17:29:29.411002,Send Money,East Java,597596.0
2020-02-25 17:29:29.411004,Postpaid Biller,Central Java,974584.0
2020-07-24 17:29:29.411000,Send Money,West Java,45215.0
2020-04-25 17:29:29.411003,Send Money,West Java,812155.0
2020-02-25 17:29:29.411004,Postpaid Biller,Central Java,677422.0
2019-08-29 17:29:29.411010,Prepaid Pulsa,East Java,554360.0
2022-05-15 17:29:29.410980,Postpaid Biller,Central Java,810794.0
2020-01-26 17:29:29.411005,Postpaid Biller,Central Java,434048.0
2023-09-07 17:29:29.410956,Postpaid Biller,Jabodetabek,189242.0
2021-05-20 17:29:29.410991,Send Money,Central Java,543798.0
2020-11-21 17:29:29.410997,Prepaid Pulsa,West Java,843381.0
2020-07-24 17:29:29.411000,Send Money,Jabodetabek,113673.0
2020-02-25 17:29:29.411004,Offline Payments/QRIS,West Java,752123.0
2023-03-11 17:29:29.410971,Prepaid Pulsa,Central Java,226947.0
2019-11-27 17:29:29.411007,Offline Payments/QRIS,East Java,762783.0
2023-09-07 17:29:29.410956,Send Money,Central Java,803150.0
2023-05-10 17:29:29.410969,Prepaid Pulsa,Central Java,73487.0
2023-05-10 17:29:29.410969,Send Money,East Java,885646.0
2019-01-01 17:29:29.411017,Postpaid Biller,Jabodetabek,314401.0
2023-03-11 17:29:29.410971,Postpaid Biller,Jabodetabek,889477.0
2023-04-10 17:29:29.410970,Prepaid Pulsa,East Java,462196.0
2021-03-21 17:29:29.410993,Send Money,East Java,455205.0
2021-12-16 17:29:29.410985,Prepaid Pulsa,East Java,433214.0
2022-03-16 17:29:29.410982,Offline Payments/QRIS,Central Java,902381.0
2023-01-10 17:29:29.410973,Send Money,West Java,361830.0
2019-08-29 17:29:29.411010,Postpaid Biller,Jabodetabek,183009.0
2020-02-25 17:29:29.411004,Send Money,Jabodetabek,45802.0
2022-11-11 17:29:29.410975,Send Money,East Java,203974.0
2022-01-15 17:29:29.410984,Postpaid Biller,Central Java,778446.0
2023-07-09 17:29:29.410967,Send Money,Jabodetabek,492067.0
2018-12-02 17:29:29.411018,Offline Payments/QRIS,Jabodetabek,821033.0
2021-09-17 17:29:29.410987,Offline Payments/QRIS,Central Java,827204.0
2021-07-19 17:29:29.410989,Offline Payments/QRIS,Jabodetabek,33242.0
2021-08-18 17:29:29.410989,Prepaid Pulsa,East Java,626020.0
2020-03-26 17:29:29.411004,Postpaid Biller,Jabodetabek,348713.0
2019-08-29 17:29:29.411010,Prepaid Pulsa,West Java,120576.0
2019-03-02 17:29:29.411015,Postpaid Biller,West Java,314726.0
2023-08-08 17:29:29.410965,Send Money,East Java,245529.0
2019-09-28 17:29:29.411009,Send Money,Central Java,715546.0
2019-05-01 17:29:29.411013,Postpaid Biller,Central Java,250706.0
2020-07-24 17:29:29.411000,Offline Payments/QRIS,Central Java,418564.0
2023-01-10 17:29:29.410973,Postpaid Biller,Central Java,658183.0
2020-05-25 17:29:29.411002,Offline Payments/QRIS,East Java,354460.0
2021-06-19 17:29:29.410990,Send Money,West Java,363610.0
2021-11-16 17:29:29.410986,Prepaid Pulsa,East Java,251130.0
2020-08-23 17:29:29.410999,Prepaid Pulsa,Jabodetabek,41258.0
2023-02-09 17:29:29.410972,Send Money,Jabodetabek,132800.0
2021-10-17 17:29:29.410986,Postpaid Biller,Jabodetabek,583889.0
2020-05-25 17:29:29.411002,Offline Payments/QRIS,West Java,339715.0
2019-01-31 17:29:29.411016,Prepaid Pulsa,East Java,120010.0
2022-12-11 17:29:29.410974,Prepaid Pulsa,Jabodetabek,508088.0
2021-05-20 17:29:29.410991,Offline Payments/QRIS,West Java,125301.0
2023-01-10 17:29:29.410973,Prepaid Pulsa,Central Java,608254.0
2021-08-18 17:29:29.410989,Postpaid Biller,West Java,620974.0
2019-07-30 17:29:29.411010,Prepaid Pulsa,Central Java,372625.0
2021-05-20 17:29:29.410991,Postpaid Biller,West Java,722555.0
2021-06-19 17:29:29.410990,Offline Payments/QRIS,East Java,683493.0
2022-01-15 17:29:29.410984,Offline Payments/QRIS,Central Java,471589.0
2019-08-29 17:29:29.411010,Prepaid Pulsa,Central Java,525754.0
2021-02-19 17:29:29.410994,Postpaid Biller,Jabodetabek,692841.0
2019-07-30 17:29:29.411010,Postpaid Biller,Jabodetabek,972889.0
2019-06-30 17:29:29.411011,Prepaid Pulsa,Jabodetabek,227147.0
2021-07-19 17:29:29.410989,Send Money,East Java,381397.0
2021-12-16 17:29:29.410985,Offline Payments/QRIS,Jabodetabek,142596.0
2019-07-30 17:29:29.411010,Offline Payments/QRIS,Central Java,27171.0
2021-01-20 17:29:29.410995,Prepaid Pulsa,Central Java,375289.0
2023-01-10 17:29:29.410973,Prepaid Pulsa,West Java,958708.0
2022-10-12 17:29:29.410976,Offline Payments/QRIS,Jabodetabek,483035.0
2019-01-01 17:29:29.411017,Send Money,Jabodetabek,969988.0
2022-12-11 17:29:29.410974,Prepaid Pulsa,East Java,540468.0
2021-01-20 17:29:29.410995,Offline Payments/QRIS,Jabodetabek,685598.0
2021-01-20 17:29:29.410995,Offline Payments/QRIS,Jabodetabek,738477.0
2020-11-21 17:29:29.410997,Postpaid Biller,Central Java,825915.0
2019-06-30 17:29:29.411011,Prepaid Pulsa,East Java,895069.0
2021-12-16 17:29:29.410985,Send Money,West Java,659844.0
2021-05-20 17:29:29.410991,Send Money,West Java,934512.0
2022-01-15 17:29:29.410984,Offline Payments/QRIS,West Java,882084.0
2022-02-14 17:29:29.410983,Prepaid Pulsa,Central Java,529704.0
2018-11-02 17:29:29.411019,Send Money,Jabodetabek,702059.0
2019-11-27 17:29:29.411007,Send Money,Jabodetabek,993898.0
2021-12-16 17:29:29.410985,Postpaid Biller,Jabodetabek,523473.0
2019-01-01 17:29:29.411017,Send Money,Central Java,560911.0
2019-05-01 17:29:29.411013,Offline Payments/QRIS,Central Java,89705.0
2023-06-09 17:29:29.410968,Send Money,East Java,504153.0
2022-11-11 17:29:29.410975,Prepaid Pulsa,East Java,64277.0
2021-04-20 17:29:29.410992,Send Money,West Java,501050.0
2021-03-21 17:29:29.410993,Send Money,West Java,642569.0
2019-05-31 17:29:29.411012,Send Money,East Java,89945.0
2019-04-01 17:29:29.411014,Send Money,East Java,916030.0
2023-09-07 17:29:29.410956,Send Money,East Java,495131.0
2021-10-17 17:29:29.410986,Postpaid Biller,West Java,659579.0
2020-09-22 17:29:29.410998,Postpaid Biller,Central Java,184814.0
2022-07-14 17:29:29.410979,Postpaid Biller,East Java,417180.0
2021-12-16 17:29:29.410985,Offline Payments/QRIS,Central Java,827768.0
2019-05-01 17:29:29.411013,Send Money,West Java,351328.0
2022-07-14 17:29:29.410979,Prepaid Pulsa,Central Java,905122.0
2019-10-28 17:29:29.411008,Prepaid Pulsa,Jabodetabek,144469.0
2019-03-02 17:29:29.411015,Postpaid Biller,Jabodetabek,924227.0
2019-03-02 17:29:29.411015,Send Money,West Java,250123.0
2021-05-20 17:29:29.410991,Postpaid Biller,East Java,128531.0
2020-03-26 17:29:29.411004,Prepaid Pulsa,East Java,345787.0
2020-03-26 17:29:29.411004,Postpaid Biller,West Java,384675.0
2022-08-13 17:29:29.410978,Send Money,Jabodetabek,359456.0
2022-12-11 17:29:29.410974,Postpaid Biller,East Java,238846.0
2019-04-01 17:29:29.411014,Prepaid Pulsa,West Java,982532.0
2022-04-15 17:29:29.410981,Offline Payments/QRIS,West Java,376082.0
2019-05-01 17:29:29.411013,Prepaid Pulsa,Central Java,889416.0
2018-12-02 17:29:29.411018,Prepaid Pulsa,East Java,826161.0
2020-07-24 17:29:29.411000,Postpaid Biller,Jabodetabek,319050.0
2020-04-25 17:29:29.411003,Send Money,Jabodetabek,389998.0
2019-11-27 17:29:29.411007,Postpaid Biller,West Java,394756.0
2023-01-10 17:29:29.410973,Postpaid Biller,East Java,115432.0
2023-04-10 17:29:29.410970,Send Money,East Java,796108.0
2020-09-22 17:29:29.410998,Offline Payments/QRIS,Central Java,577394.0
2019-01-31 17:29:29.411016,Offline Payments/QRIS,Central Java,275113.0
2020-08-23 17:29:29.410999,Postpaid Biller,Central Java,365496.0
2022-06-14 17:29:29.410980,Send Money,West Java,584732.0
2020-08-23 17:29:29.410999,Postpaid Biller,East Java,470281.0
2022-02-14 17:29:29.410983,Send Money,West Java,87402.0
2020-07-24 17:29:29.411000,Prepaid Pulsa,Jabodetabek,348299.0
2023-03-11 17:29:29.410971,Offline Payments/QRIS,East Java,307182.0
2021-06-19 17:29:29.410990,Send Money,West Java,125408.0
2020-02-25 17:29:29.411004,Postpaid Biller,West Java,118596.0
2019-08-29 17:29:29.411010,Offline Payments/QRIS,Jabodetabek,712106.0
2023-09-07 17:29:29.410956,Postpaid Biller,East Java,297600.0
2019-06-30 17:29:29.411011,Postpaid Biller,East Java,919607.0
2020-01-26 17:29:29.411005,Prepaid Pulsa,Central Java,596880.0
2023-04-10 17:29:29.410970,Postpaid Biller,Jabodetabek,193232.0
2023-01-10 17:29:29.410973,Offline Payments/QRIS,East Java,398676.0
2021-12-16 17:29:29.410985,Send Money,Jabodetabek,190082.0
2020-12-21 17:29:29.410996,Postpaid Biller,West Java,814377.0
2022-01-15 17:29:29.410984,Offline Payments/QRIS,Central Java,589342.0
2022-07-14 17:29:29.410979,Send Money,West Java,720461.0
2019-04-01 17:29:29.411014,Prepaid Pulsa,West Java,971651.0
2023-01-10 17:29:29.410973,Prepaid Pulsa,West Java,862325.0
2020-01-26 17:29:29.411005,Postpaid Biller,Jabodetabek,539475.0
2018-11-02 17:29:29.411019,Prepaid Pulsa,Jabodetabek,971535.0
2021-04-20 17:29:29.410992,Send Money,Jabodetabek,161106.0
2022-03-16 17:29:29.410982,Postpaid Biller,Jabodetabek,210263.0
2023-01-10 17:29:29.410973,Send Money,Central Java,462434.0
2023-02-09 17:29:29.410972,Send Money,Jabodetabek,221071.0
2021-01-20 17:29:29.410995,Send Money,East Java,719373.0
2023-08-08 17:29:29.410965,Send Money,West Java,31034.0
2022-12-11 17:29:29.410974,Prepaid Pulsa,Jabodetabek,284013.0
2023-03-11 17:29:29.410971,Offline Payments/QRIS,East Java,98797.0
2022-11-11 17:29:29.410975,Send Money,West Java,496866.0
2019-03-02 17:29:29.411015,Postpaid Biller,West Java,844219.0
2019-03-02 17:29:29.411015,Offline Payments/QRIS,Central Java,612783.0
2023-01-10 17:29:29.410973,Offline Payments/QRIS,West Java,330996.0
2021-07-19 17:29:29.410989,Send Money,West Java,938335.0
2022-07-14 17:29:29.410979,Prepaid Pulsa,Jabodetabek,413169.0
2022-02-14 17:29:29.410983,Offline Payments/QRIS,West Java,182174.0
2023-02-09 17:29:29.410972,Send Money,West Java,490896.0
