purchase_id,customer_id,item,amount
1565,416,Topup E-money,96000.0
1566,101,Payment PDAM,158000.0
1567,736,Payment PLN,487000.0
1568,321,Payment PLN,381000.0
1569,924,Pulsa GiffGaff,319000.0
1570,32,Pulsa GiffGaff,207000.0
1571,757,Payment PLN,442000.0
1572,723,Topup E-money,206000.0
1573,851,Payment PLN,153000.0
1574,442,Payment PDAM,321000.0
1575,260,Topup E-money,470000.0
1576,849,Payment PDAM,394000.0
1577,514,Payment PLN,265000.0
1578,950,Payment PLN,342000.0
1579,309,Payment PDAM,2000.0
1580,906,Payment PLN,347000.0
1581,518,Payment PLN,389000.0
1582,134,Topup E-money,129000.0
1583,959,Topup E-money,429000.0
1584,983,Payment PDAM,102000.0
1585,235,Payment PDAM,460000.0
1586,952,Payment PLN,31000.0
1587,131,Pulsa GiffGaff,500000.0
1588,565,Topup E-money,69000.0
1589,284,Pulsa GiffGaff,55000.0
1590,413,Payment PDAM,174000.0
1591,515,Payment PLN,301000.0
1592,591,Pulsa GiffGaff,115000.0
1593,540,Pulsa GiffGaff,212000.0
1594,544,Payment PDAM,260000.0
1595,454,Payment PDAM,315000.0
1596,197,Pulsa GiffGaff,92000.0
1597,904,Payment PDAM,53000.0
1598,43,Pulsa GiffGaff,177000.0
1599,497,Payment PDAM,472000.0
1600,144,Topup E-money,494000.0
1601,485,Payment PLN,184000.0
1602,782,Pulsa GiffGaff,126000.0
1603,130,Payment PDAM,438000.0
1604,914,Pulsa GiffGaff,57000.0
1605,267,Pulsa GiffGaff,69000.0
1606,438,Payment PLN,231000.0
1607,87,Topup E-money,409000.0
1608,907,Pulsa GiffGaff,349000.0
1609,181,Pulsa GiffGaff,254000.0
1610,707,Payment PDAM,470000.0
1611,20,Topup E-money,357000.0
1612,458,Payment PDAM,429000.0
1613,376,Payment PLN,123000.0
1614,568,Pulsa GiffGaff,374000.0
1615,849,Payment PDAM,123000.0
1616,982,Pulsa GiffGaff,392000.0
1617,110,Topup E-money,252000.0
1618,153,Pulsa GiffGaff,488000.0
1619,820,Pulsa GiffGaff,15000.0
1620,298,Topup E-money,232000.0
1621,648,Payment PLN,487000.0
1622,987,Payment PLN,449000.0
1623,592,Payment PDAM,120000.0
1624,925,Payment PLN,352000.0
1625,32,Topup E-money,452000.0
1626,138,Payment PDAM,418000.0
1627,368,Pulsa GiffGaff,398000.0
1628,56,Topup E-money,424000.0
1629,890,Payment PDAM,430000.0
1630,7,Topup E-money,128000.0
1631,175,Payment PDAM,442000.0
1632,794,Topup E-money,467000.0
1633,116,Pulsa GiffGaff,81000.0
1634,799,Payment PDAM,170000.0
1635,91,Payment PDAM,34000.0
1636,644,Topup E-money,330000.0
1637,277,Pulsa GiffGaff,100000.0
1638,74,Topup E-money,77000.0
1639,482,Payment PLN,256000.0
1640,703,Payment PLN,381000.0
1641,52,Topup E-money,248000.0
1642,954,Pulsa GiffGaff,418000.0
1643,880,Payment PLN,115000.0
1644,736,Payment PLN,215000.0
1645,827,Payment PDAM,472000.0
1646,314,Topup E-money,22000.0
1647,968,Payment PLN,161000.0
1648,780,Pulsa GiffGaff,337000.0
1649,812,Topup E-money,82000.0
1650,281,Pulsa GiffGaff,498000.0
1651,904,Topup E-money,471000.0
1652,919,Pulsa GiffGaff,221000.0
1653,417,Pulsa GiffGaff,200000.0
1654,796,Payment PDAM,325000.0
1655,810,Topup E-money,247000.0
1656,264,Payment PLN,455000.0
1657,819,Payment PLN,240000.0
1658,601,Pulsa GiffGaff,167000.0
1659,85,Pulsa GiffGaff,235000.0
1660,557,Topup E-money,265000.0
1661,555,Pulsa GiffGaff,124000.0
1662,828,Payment PLN,143000.0
1663,579,Payment PLN,297000.0
1664,316,Payment PDAM,185000.0
1665,562,Topup E-money,25000.0
1666,330,Topup E-money,239000.0
1667,84,Topup E-money,423000.0
1668,805,Pulsa GiffGaff,208000.0
1669,50,Pulsa GiffGaff,274000.0
1670,183,Payment PLN,433000.0
1671,951,Pulsa GiffGaff,77000.0
1672,32,Payment PLN,275000.0
1673,522,Topup E-money,423000.0
1674,726,Pulsa GiffGaff,23000.0
1675,251,Pulsa GiffGaff,189000.0
1676,987,Pulsa GiffGaff,299000.0
1677,546,Topup E-money,67000.0
1678,282,Payment PDAM,120000.0
1679,772,Payment PDAM,183000.0
1680,365,Payment PLN,137000.0
1681,386,Pulsa GiffGaff,217000.0
1682,760,Topup E-money,286000.0
1683,178,Pulsa GiffGaff,435000.0
1684,903,Pulsa GiffGaff,413000.0
1685,216,Payment PDAM,485000.0
1686,18,Pulsa GiffGaff,417000.0
1687,327,Topup E-money,484000.0
1688,133,Topup E-money,411000.0
1689,373,Payment PDAM,497000.0
1690,564,Payment PLN,178000.0
1691,661,Pulsa GiffGaff,472000.0
1692,888,Topup E-money,109000.0
1693,997,Pulsa GiffGaff,294000.0
1694,408,Payment PDAM,419000.0
1695,543,Pulsa GiffGaff,389000.0
1696,889,Payment PDAM,384000.0
1697,804,Payment PLN,168000.0
1698,858,Topup E-money,443000.0
1699,28,Payment PLN,212000.0
1700,935,Topup E-money,285000.0
1701,480,Topup E-money,130000.0
1702,245,Topup E-money,86000.0
1703,80,Pulsa GiffGaff,433000.0
1704,441,Payment PDAM,429000.0
1705,890,Payment PDAM,118000.0
1706,422,Payment PDAM,32000.0
1707,548,Payment PDAM,90000.0
1708,768,Payment PDAM,308000.0
1709,516,Payment PLN,144000.0
1710,890,Pulsa GiffGaff,175000.0
1711,851,Payment PDAM,92000.0
1712,465,Topup E-money,338000.0
1713,757,Topup E-money,449000.0
1714,866,Payment PDAM,388000.0
1715,114,Payment PDAM,103000.0
1716,57,Pulsa GiffGaff,305000.0
1717,925,Pulsa GiffGaff,343000.0
1718,364,Pulsa GiffGaff,427000.0
1719,195,Topup E-money,426000.0
1720,346,Payment PLN,324000.0
1721,854,Payment PLN,452000.0
1722,510,Pulsa GiffGaff,462000.0
1723,631,Payment PDAM,82000.0
1724,207,Payment PLN,340000.0
1725,368,Topup E-money,144000.0
1726,619,Payment PDAM,135000.0
1727,32,Payment PDAM,319000.0
1728,434,Payment PDAM,243000.0
1729,139,Payment PDAM,439000.0
1730,145,Pulsa GiffGaff,296000.0
1731,432,Topup E-money,64000.0
1732,408,Topup E-money,251000.0
1733,1,Pulsa GiffGaff,237000.0
1734,764,Payment PLN,355000.0
1735,370,Payment PLN,241000.0
1736,316,Payment PLN,456000.0
1737,24,Payment PLN,409000.0
1738,661,Pulsa GiffGaff,64000.0
1739,45,Payment PLN,209000.0
1740,159,Payment PDAM,132000.0
1741,582,Pulsa GiffGaff,372000.0
1742,339,Pulsa GiffGaff,317000.0
1743,148,Payment PLN,70000.0
1744,72,Topup E-money,128000.0
1745,280,Pulsa GiffGaff,377000.0
1746,990,Pulsa GiffGaff,345000.0
1747,43,Payment PLN,421000.0
1748,298,Pulsa GiffGaff,194000.0
1749,486,Payment PDAM,397000.0
1750,847,Pulsa GiffGaff,284000.0
1751,916,Payment PDAM,187000.0
1752,577,Payment PDAM,206000.0
1753,867,Pulsa GiffGaff,194000.0
1754,194,Topup E-money,388000.0
1755,256,Topup E-money,306000.0
1756,716,Pulsa GiffGaff,432000.0
1757,755,Pulsa GiffGaff,324000.0
1758,345,Payment PDAM,429000.0
1759,562,Payment PDAM,401000.0
1760,268,Payment PLN,457000.0
1761,174,Payment PLN,349000.0
1762,733,Payment PLN,409000.0
1763,91,Payment PLN,270000.0
1764,148,Payment PDAM,488000.0
1765,338,Pulsa GiffGaff,14000.0
1766,259,Payment PDAM,176000.0
1767,211,Payment PLN,314000.0
1768,868,Payment PLN,453000.0
1769,891,Topup E-money,207000.0
1770,91,Topup E-money,253000.0
1771,664,Payment PLN,316000.0
1772,111,Payment PLN,426000.0
1773,440,Topup E-money,136000.0
1774,714,Payment PLN,457000.0
1775,352,Topup E-money,51000.0
1776,296,Payment PDAM,142000.0
1777,612,Payment PLN,41000.0
1778,511,Payment PDAM,219000.0
1779,73,Payment PLN,26000.0
1780,41,Topup E-money,307000.0
1781,144,Topup E-money,20000.0
1782,138,Pulsa GiffGaff,413000.0
1783,53,Topup E-money,356000.0
1784,205,Topup E-money,86000.0
1785,229,Topup E-money,103000.0
1786,99,Payment PDAM,130000.0
1787,14,Topup E-money,437000.0
1788,261,Pulsa GiffGaff,207000.0
1789,913,Payment PDAM,67000.0
1790,330,Payment PLN,352000.0
1791,97,Payment PDAM,337000.0
1792,591,Topup E-money,39000.0
1793,855,Payment PLN,102000.0
1794,195,Pulsa GiffGaff,84000.0
1795,653,Pulsa GiffGaff,68000.0
1796,589,Payment PDAM,14000.0
1797,28,Pulsa GiffGaff,162000.0
1798,589,Payment PLN,277000.0
1799,282,Payment PLN,41000.0
1800,8,Pulsa GiffGaff,293000.0
1801,259,Payment PDAM,348000.0
1802,194,Pulsa GiffGaff,48000.0
1803,682,Payment PDAM,395000.0
1804,847,Payment PDAM,239000.0
1805,591,Topup E-money,111000.0
1806,975,Payment PLN,218000.0
1807,943,Topup E-money,92000.0
1808,247,Payment PLN,37000.0
1809,926,Payment PLN,440000.0
1810,458,Topup E-money,317000.0
1811,693,Topup E-money,494000.0
1812,983,Pulsa GiffGaff,292000.0
1813,797,Payment PDAM,168000.0
1814,775,Pulsa GiffGaff,491000.0
1815,682,Payment PDAM,320000.0
1816,449,Payment PLN,189000.0
1817,902,Pulsa GiffGaff,28000.0
1818,403,Pulsa GiffGaff,26000.0
1819,660,Payment PLN,210000.0
1820,238,Payment PDAM,481000.0
1821,120,Payment PLN,420000.0
1822,38,Pulsa GiffGaff,32000.0
1823,573,Topup E-money,301000.0
1824,324,Pulsa GiffGaff,471000.0
1825,720,Topup E-money,408000.0
1826,701,Topup E-money,220000.0
1827,165,Pulsa GiffGaff,344000.0
1828,963,Payment PLN,107000.0
1829,452,Pulsa GiffGaff,82000.0
1830,491,Pulsa GiffGaff,319000.0
1831,584,Pulsa GiffGaff,126000.0
1832,140,Payment PDAM,51000.0
1833,297,Payment PDAM,443000.0
1834,745,Payment PLN,26000.0
1835,976,Pulsa GiffGaff,109000.0
1836,220,Payment PLN,116000.0
1837,349,Payment PLN,365000.0
1838,785,Payment PDAM,198000.0
1839,350,Payment PLN,249000.0
1840,439,Payment PDAM,401000.0
1841,906,Payment PLN,155000.0
1842,335,Payment PDAM,240000.0
1843,249,Payment PDAM,284000.0
1844,737,Payment PLN,106000.0
1845,674,Topup E-money,81000.0
1846,409,Pulsa GiffGaff,437000.0
1847,702,Payment PDAM,328000.0
1848,331,Topup E-money,355000.0
1849,563,Topup E-money,78000.0
1850,962,Payment PLN,233000.0
1851,763,Payment PDAM,76000.0
1852,916,Pulsa GiffGaff,183000.0
1853,323,Topup E-money,462000.0
1854,260,Payment PLN,56000.0
1855,746,Pulsa GiffGaff,455000.0
1856,526,Payment PDAM,74000.0
1857,579,Payment PLN,290000.0
1858,96,Topup E-money,304000.0
1859,406,Topup E-money,191000.0
1860,465,Pulsa GiffGaff,346000.0
1861,80,Payment PLN,176000.0
1862,806,Payment PLN,37000.0
1863,128,Pulsa GiffGaff,314000.0
1864,864,Payment PLN,315000.0
1865,760,Payment PLN,392000.0
1866,677,Payment PLN,286000.0
1867,857,Payment PLN,123000.0
1868,438,Payment PLN,93000.0
1869,220,Pulsa GiffGaff,396000.0
1870,565,Payment PDAM,161000.0
1871,238,Payment PLN,234000.0
1872,77,Payment PLN,285000.0
1873,413,Payment PLN,435000.0
1874,417,Pulsa GiffGaff,414000.0
1875,943,Topup E-money,168000.0
1876,504,Pulsa GiffGaff,36000.0
1877,127,Pulsa GiffGaff,57000.0
1878,261,Topup E-money,456000.0
1879,838,Pulsa GiffGaff,457000.0
1880,289,Payment PDAM,151000.0
1881,784,Topup E-money,233000.0
1882,446,Topup E-money,427000.0
1883,693,Payment PLN,4000.0
1884,471,Pulsa GiffGaff,160000.0
1885,483,Pulsa GiffGaff,87000.0
1886,398,Payment PDAM,440000.0
1887,534,Topup E-money,304000.0
1888,446,Topup E-money,186000.0
1889,551,Topup E-money,21000.0
1890,76,Topup E-money,412000.0
1891,887,Pulsa GiffGaff,374000.0
1892,279,Payment PDAM,6000.0
1893,934,Pulsa GiffGaff,164000.0
1894,57,Payment PLN,132000.0
1895,183,Pulsa GiffGaff,254000.0
1896,247,Pulsa GiffGaff,275000.0
1897,751,Topup E-money,233000.0
1898,808,Payment PLN,463000.0
1899,476,Payment PDAM,338000.0
1900,572,Payment PDAM,320000.0
1901,220,Payment PDAM,248000.0
1902,720,Topup E-money,30000.0
1903,146,Pulsa GiffGaff,373000.0
1904,870,Payment PLN,212000.0
1905,918,Topup E-money,428000.0
1906,137,Pulsa GiffGaff,27000.0
1907,817,Payment PDAM,39000.0
1908,799,Payment PDAM,428000.0
1909,629,Pulsa GiffGaff,370000.0
1910,261,Topup E-money,429000.0
1911,843,Pulsa GiffGaff,325000.0
1912,310,Pulsa GiffGaff,391000.0
1913,388,Topup E-money,130000.0
1914,733,Pulsa GiffGaff,132000.0
1915,985,Payment PDAM,194000.0
1916,628,Topup E-money,464000.0
1917,229,Payment PDAM,206000.0
1918,789,Pulsa GiffGaff,453000.0
1919,104,Payment PLN,28000.0
1920,284,Pulsa GiffGaff,276000.0
1921,544,Pulsa GiffGaff,364000.0
1922,647,Pulsa GiffGaff,261000.0
1923,412,Payment PLN,152000.0
1924,445,Pulsa GiffGaff,404000.0
1925,678,Pulsa GiffGaff,381000.0
1926,950,Payment PLN,354000.0
1927,524,Payment PDAM,242000.0
1928,554,Payment PLN,122000.0
1929,596,Payment PDAM,437000.0
1930,503,Payment PDAM,494000.0
1931,383,Pulsa GiffGaff,448000.0
1932,197,Pulsa GiffGaff,233000.0
1933,191,Pulsa GiffGaff,161000.0
1934,123,Pulsa GiffGaff,132000.0
1935,367,Pulsa GiffGaff,285000.0
1936,627,Payment PDAM,419000.0
1937,904,Pulsa GiffGaff,375000.0
1938,677,Pulsa GiffGaff,96000.0
1939,900,Pulsa GiffGaff,269000.0
1940,646,Payment PDAM,144000.0
1941,855,Pulsa GiffGaff,331000.0
1942,292,Pulsa GiffGaff,422000.0
1943,965,Topup E-money,9000.0
1944,470,Payment PLN,150000.0
1945,73,Pulsa GiffGaff,362000.0
1946,596,Pulsa GiffGaff,68000.0
1947,118,Topup E-money,234000.0
1948,757,Payment PLN,167000.0
1949,456,Payment PDAM,72000.0
1950,366,Pulsa GiffGaff,80000.0
1951,733,Topup E-money,351000.0
1952,7,Payment PLN,363000.0
1953,522,Payment PLN,311000.0
1954,33,Payment PLN,325000.0
1955,367,Pulsa GiffGaff,246000.0
1956,684,Payment PLN,94000.0
1957,766,Payment PLN,114000.0
1958,46,Topup E-money,175000.0
1959,69,Topup E-money,390000.0
1960,328,Payment PDAM,489000.0
1961,872,Payment PDAM,306000.0
1962,297,Payment PDAM,248000.0
1963,882,Payment PLN,56000.0
1964,109,Topup E-money,163000.0
1965,761,Topup E-money,95000.0
1966,498,Payment PLN,159000.0
1967,451,Pulsa GiffGaff,12000.0
1968,863,Payment PDAM,33000.0
1969,783,Payment PDAM,23000.0
1970,140,Pulsa GiffGaff,195000.0
1971,369,Payment PLN,359000.0
1972,342,Payment PLN,472000.0
1973,5,Payment PLN,274000.0
1974,526,Pulsa GiffGaff,81000.0
1975,501,Topup E-money,307000.0
1976,317,Payment PLN,164000.0
1977,725,Payment PDAM,486000.0
1978,298,Pulsa GiffGaff,15000.0
1979,726,Payment PDAM,249000.0
1980,295,Pulsa GiffGaff,278000.0
1981,420,Payment PDAM,491000.0
1982,777,Topup E-money,391000.0
1983,828,Pulsa GiffGaff,461000.0
1984,299,Topup E-money,6000.0
1985,678,Pulsa GiffGaff,167000.0
1986,901,Payment PLN,22000.0
1987,209,Pulsa GiffGaff,8000.0
1988,274,Payment PDAM,80000.0
1989,170,Payment PDAM,54000.0
1990,473,Pulsa GiffGaff,101000.0
1991,537,Payment PLN,86000.0
1992,851,Pulsa GiffGaff,241000.0
1993,876,Topup E-money,473000.0
1994,784,Topup E-money,218000.0
1995,967,Pulsa GiffGaff,177000.0
1996,383,Topup E-money,156000.0
1997,541,Payment PLN,264000.0
1998,885,Payment PLN,251000.0
1999,327,Payment PDAM,187000.0
2000,989,Topup E-money,433000.0
2001,297,Payment PDAM,345000.0
2002,48,Topup E-money,399000.0
2003,177,Payment PLN,156000.0
2004,114,Pulsa GiffGaff,311000.0
2005,3,Payment PLN,472000.0
2006,171,Payment PDAM,249000.0
2007,9,Payment PLN,470000.0
2008,418,Topup E-money,124000.0
2009,22,Payment PLN,27000.0
2010,60,Payment PLN,426000.0
2011,643,Pulsa GiffGaff,263000.0
2012,310,Pulsa GiffGaff,114000.0
2013,350,Payment PLN,208000.0
2014,461,Topup E-money,1000.0
2015,59,Payment PDAM,185000.0
2016,185,Topup E-money,445000.0
2017,196,Topup E-money,287000.0
2018,994,Pulsa GiffGaff,74000.0
2019,208,Payment PDAM,167000.0
2020,941,Payment PDAM,232000.0
2021,206,Payment PLN,154000.0
2022,635,Pulsa GiffGaff,124000.0
2023,253,Topup E-money,32000.0
2024,822,Payment PDAM,369000.0
2025,392,Topup E-money,199000.0
2026,975,Pulsa GiffGaff,356000.0
2027,128,Payment PLN,460000.0
2028,958,Payment PLN,395000.0
2029,794,Payment PDAM,406000.0
2030,183,Topup E-money,405000.0
2031,909,Payment PLN,379000.0
2032,457,Payment PDAM,47000.0
2033,538,Payment PDAM,71000.0
2034,546,Topup E-money,482000.0
2035,178,Payment PLN,76000.0
2036,828,Payment PDAM,8000.0
2037,296,Payment PDAM,270000.0
2038,992,Topup E-money,434000.0
2039,715,Topup E-money,276000.0
2040,447,Pulsa GiffGaff,494000.0
2041,246,Payment PDAM,146000.0
2042,36,Payment PLN,457000.0
2043,68,Pulsa GiffGaff,211000.0
2044,814,Payment PLN,368000.0
2045,899,Pulsa GiffGaff,9000.0
2046,726,Pulsa GiffGaff,199000.0
2047,589,Payment PLN,392000.0
2048,674,Payment PDAM,356000.0
2049,75,Payment PLN,149000.0
2050,704,Topup E-money,69000.0
2051,487,Pulsa GiffGaff,399000.0
2052,526,Payment PDAM,139000.0
2053,158,Payment PDAM,372000.0
2054,902,Topup E-money,227000.0
2055,139,Payment PLN,335000.0
2056,678,Topup E-money,448000.0
2057,644,Topup E-money,32000.0
2058,100,Topup E-money,273000.0
2059,698,Payment PDAM,474000.0
2060,22,Pulsa GiffGaff,44000.0
2061,561,Payment PLN,373000.0
2062,826,Payment PDAM,62000.0
2063,138,Payment PDAM,435000.0
2064,979,Payment PDAM,78000.0
2065,956,Payment PDAM,384000.0
2066,387,Payment PDAM,468000.0
2067,448,Payment PDAM,482000.0
2068,764,Pulsa GiffGaff,332000.0
2069,380,Payment PDAM,149000.0
2070,18,Topup E-money,278000.0
2071,875,Topup E-money,104000.0
2072,7,Topup E-money,256000.0
2073,994,Payment PDAM,492000.0
2074,51,Pulsa GiffGaff,316000.0
2075,731,Payment PLN,332000.0
2076,849,Topup E-money,124000.0
2077,256,Pulsa GiffGaff,318000.0
2078,84,Payment PDAM,423000.0
2079,585,Topup E-money,308000.0
2080,335,Topup E-money,119000.0
2081,621,Topup E-money,406000.0
2082,170,Payment PLN,70000.0
2083,378,Topup E-money,484000.0
2084,714,Pulsa GiffGaff,378000.0
2085,103,Pulsa GiffGaff,28000.0
2086,176,Topup E-money,212000.0
2087,450,Topup E-money,251000.0
2088,3,Payment PLN,444000.0
2089,970,Topup E-money,469000.0
2090,390,Payment PDAM,496000.0
2091,797,Topup E-money,357000.0
2092,480,Topup E-money,324000.0
2093,562,Topup E-money,299000.0
2094,818,Payment PLN,99000.0
2095,64,Payment PLN,238000.0
2096,916,Payment PLN,295000.0
2097,189,Pulsa GiffGaff,446000.0
2098,465,Pulsa GiffGaff,105000.0
2099,576,Payment PDAM,138000.0
2100,572,Payment PLN,245000.0
2101,850,Pulsa GiffGaff,216000.0
2102,823,Pulsa GiffGaff,253000.0
2103,94,Topup E-money,293000.0
2104,387,Topup E-money,184000.0
2105,222,Payment PLN,80000.0
2106,928,Topup E-money,340000.0
2107,609,Pulsa GiffGaff,375000.0
2108,162,Payment PLN,354000.0
2109,288,Payment PDAM,397000.0
2110,79,Pulsa GiffGaff,202000.0
2111,931,Payment PDAM,217000.0
2112,419,Topup E-money,271000.0
2113,298,Topup E-money,247000.0
2114,593,Pulsa GiffGaff,243000.0
2115,779,Payment PDAM,228000.0
2116,153,Topup E-money,353000.0
2117,497,Topup E-money,250000.0
2118,745,Payment PDAM,16000.0
2119,564,Pulsa GiffGaff,468000.0
2120,467,Payment PDAM,201000.0
2121,470,Topup E-money,337000.0
2122,758,Topup E-money,367000.0
2123,275,Payment PLN,383000.0
2124,991,Payment PDAM,245000.0
2125,829,Topup E-money,393000.0
2126,405,Pulsa GiffGaff,146000.0
2127,831,Payment PLN,177000.0
2128,727,Payment PDAM,324000.0
2129,528,Pulsa GiffGaff,296000.0
2130,71,Topup E-money,338000.0
2131,999,Pulsa GiffGaff,244000.0
2132,251,Pulsa GiffGaff,420000.0
2133,152,Payment PLN,26000.0
2134,377,Pulsa GiffGaff,132000.0
2135,281,Topup E-money,22000.0
2136,331,Payment PDAM,32000.0
2137,443,Payment PDAM,139000.0
2138,851,Payment PDAM,76000.0
2139,918,Payment PDAM,88000.0
2140,636,Payment PLN,134000.0
2141,82,Pulsa GiffGaff,178000.0
2142,464,Pulsa GiffGaff,306000.0
2143,699,Payment PDAM,210000.0
2144,709,Topup E-money,425000.0
2145,770,Payment PLN,126000.0
2146,487,Payment PLN,349000.0
2147,23,Payment PDAM,310000.0
2148,99,Payment PDAM,111000.0
2149,93,Payment PDAM,317000.0
2150,786,Topup E-money,393000.0
2151,368,Pulsa GiffGaff,78000.0
2152,522,Payment PLN,311000.0
2153,35,Pulsa GiffGaff,165000.0
2154,218,Payment PLN,190000.0
2155,719,Topup E-money,3000.0
2156,867,Topup E-money,442000.0
2157,751,Topup E-money,201000.0
2158,546,Payment PDAM,226000.0
2159,647,Topup E-money,47000.0
2160,206,Payment PDAM,342000.0
2161,999,Topup E-money,334000.0
2162,174,Topup E-money,236000.0
2163,39,Payment PLN,53000.0
2164,530,Payment PDAM,120000.0
2165,278,Pulsa GiffGaff,223000.0
2166,537,Payment PLN,408000.0
2167,998,Pulsa GiffGaff,87000.0
2168,871,Pulsa GiffGaff,456000.0
2169,539,Pulsa GiffGaff,110000.0
2170,697,Payment PDAM,415000.0
2171,472,Payment PLN,64000.0
2172,806,Pulsa GiffGaff,96000.0
2173,340,Payment PDAM,46000.0
2174,124,Topup E-money,482000.0
2175,906,Topup E-money,434000.0
2176,689,Payment PDAM,87000.0
2177,793,Payment PDAM,485000.0
2178,542,Payment PDAM,146000.0
2179,784,Payment PDAM,318000.0
2180,896,Payment PDAM,123000.0
2181,607,Pulsa GiffGaff,276000.0
2182,230,Payment PDAM,94000.0
2183,71,Payment PLN,224000.0
2184,329,Payment PDAM,287000.0
2185,254,Payment PDAM,449000.0
2186,182,Topup E-money,408000.0
2187,773,Payment PLN,242000.0
2188,795,Pulsa GiffGaff,208000.0
2189,367,Payment PLN,71000.0
2190,923,Pulsa GiffGaff,327000.0
2191,62,Payment PDAM,490000.0
2192,378,Payment PDAM,426000.0
2193,421,Payment PDAM,156000.0
2194,796,Pulsa GiffGaff,359000.0
2195,998,Topup E-money,119000.0
2196,723,Payment PLN,249000.0
2197,173,Pulsa GiffGaff,245000.0
2198,436,Payment PDAM,23000.0
2199,481,Topup E-money,259000.0
2200,460,Pulsa GiffGaff,44000.0
2201,476,Payment PLN,81000.0
2202,465,Payment PLN,375000.0
2203,467,Topup E-money,95000.0
2204,772,Pulsa GiffGaff,66000.0
2205,706,Pulsa GiffGaff,472000.0
2206,938,Payment PDAM,340000.0
2207,999,Payment PLN,58000.0
2208,541,Payment PLN,87000.0
2209,731,Topup E-money,406000.0
2210,170,Pulsa GiffGaff,82000.0
2211,403,Payment PLN,347000.0
2212,718,Pulsa GiffGaff,20000.0
2213,513,Payment PDAM,316000.0
2214,651,Topup E-money,60000.0
2215,449,Payment PDAM,187000.0
2216,304,Pulsa GiffGaff,329000.0
2217,994,Payment PDAM,376000.0
2218,784,Topup E-money,190000.0
2219,844,Topup E-money,277000.0
2220,59,Payment PDAM,409000.0
2221,425,Topup E-money,45000.0
2222,554,Payment PDAM,270000.0
2223,872,Topup E-money,53000.0
2224,854,Pulsa GiffGaff,326000.0
2225,670,Pulsa GiffGaff,323000.0
2226,492,Pulsa GiffGaff,12000.0
2227,369,Payment PDAM,238000.0
2228,955,Payment PLN,135000.0
2229,808,Payment PDAM,485000.0
2230,506,Payment PDAM,261000.0
2231,6,Payment PDAM,161000.0
2232,616,Payment PLN,445000.0
2233,624,Pulsa GiffGaff,365000.0
2234,906,Pulsa GiffGaff,236000.0
2235,466,Topup E-money,96000.0
2236,855,Pulsa GiffGaff,19000.0
2237,805,Payment PLN,20000.0
2238,308,Topup E-money,144000.0
2239,631,Topup E-money,289000.0
2240,73,Pulsa GiffGaff,251000.0
2241,402,Topup E-money,116000.0
2242,27,Topup E-money,56000.0
2243,719,Payment PDAM,208000.0
2244,799,Payment PLN,355000.0
2245,980,Payment PLN,123000.0
2246,794,Payment PLN,133000.0
2247,958,Pulsa GiffGaff,435000.0
2248,745,Payment PLN,498000.0
2249,376,Topup E-money,157000.0
2250,535,Payment PLN,373000.0
2251,592,Payment PDAM,34000.0
2252,674,Pulsa GiffGaff,302000.0
2253,672,Pulsa GiffGaff,125000.0
2254,571,Payment PLN,321000.0
2255,615,Topup E-money,331000.0
2256,339,Pulsa GiffGaff,362000.0
2257,685,Payment PLN,49000.0
2258,443,Payment PDAM,296000.0
2259,905,Topup E-money,357000.0
2260,288,Topup E-money,384000.0
2261,63,Payment PDAM,226000.0
2262,542,Payment PLN,195000.0
2263,205,Pulsa GiffGaff,323000.0
2264,806,Topup E-money,233000.0
2265,124,Topup E-money,470000.0
2266,615,Payment PLN,13000.0
2267,526,Payment PLN,172000.0
2268,965,Payment PDAM,84000.0
2269,782,Topup E-money,114000.0
2270,281,Payment PLN,292000.0
2271,269,Payment PLN,355000.0
2272,803,Topup E-money,284000.0
2273,567,Payment PLN,118000.0
2274,525,Payment PDAM,411000.0
2275,382,Pulsa GiffGaff,492000.0
2276,546,Payment PLN,492000.0
2277,576,Topup E-money,273000.0
2278,971,Payment PLN,355000.0
2279,912,Topup E-money,161000.0
2280,673,Topup E-money,418000.0
2281,297,Payment PDAM,85000.0
2282,483,Payment PDAM,184000.0
2283,753,Pulsa GiffGaff,214000.0
2284,911,Topup E-money,150000.0
2285,126,Topup E-money,297000.0
2286,570,Topup E-money,358000.0
2287,5,Payment PDAM,232000.0
2288,228,Pulsa GiffGaff,334000.0
2289,169,Pulsa GiffGaff,8000.0
2290,838,Pulsa GiffGaff,246000.0
2291,478,Payment PDAM,278000.0
2292,428,Payment PDAM,114000.0
2293,690,Pulsa GiffGaff,153000.0
2294,34,Pulsa GiffGaff,408000.0
2295,665,Pulsa GiffGaff,2000.0
2296,507,Payment PDAM,295000.0
2297,279,Topup E-money,439000.0
2298,573,Topup E-money,94000.0
2299,781,Topup E-money,42000.0
2300,23,Topup E-money,402000.0
2301,912,Payment PLN,364000.0
2302,436,Payment PDAM,413000.0
2303,458,Pulsa GiffGaff,385000.0
2304,705,Topup E-money,462000.0
2305,667,Topup E-money,148000.0
2306,84,Payment PDAM,145000.0
2307,48,Topup E-money,347000.0
2308,577,Pulsa GiffGaff,264000.0
2309,621,Topup E-money,475000.0
2310,946,Topup E-money,240000.0
2311,661,Topup E-money,254000.0
2312,1,Pulsa GiffGaff,155000.0
2313,750,Payment PDAM,457000.0
2314,749,Pulsa GiffGaff,280000.0
2315,812,Payment PDAM,249000.0
